course,off_time,race_id,runner_name,matched_passport_name,match_tier,match_confidence,passport_available,reason,source_file
NMK,2.40,NMK_2.40,Tiffany,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.625 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,3.15,NMK_3.15,Al Aali,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.714 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,3.15,NMK_3.15,Burdett Road,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.696 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,3.15,NMK_3.15,Claymore,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.706 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,3.15,NMK_3.15,Elsass,Elsass,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,3.15,NMK_3.15,Enemy,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.667 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,3.15,NMK_3.15,Fierce Fortitude,Fierce Fortitude,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,3.15,NMK_3.15,Klassleader,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.696 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,3.15,NMK_3.15,Night Breeze,Night Breeze,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,3.15,NMK_3.15,Paddy The Squire,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.645 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,3.15,NMK_3.15,Plage De Havre,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.741 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,3.15,NMK_3.15,Sportingsilvermine,Sportingsilvermine,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,3.50,NMK_3.50,Dancing Rinca,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.741 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,3.50,NMK_3.50,Dashing Dick,Dashing Dick,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,3.50,NMK_3.50,Distant Rumble,Distant Rumble,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,3.50,NMK_3.50,Em Four,Em Four,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,3.50,NMK_3.50,Emperor'S Son,Emperor's Son,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,3.50,NMK_3.50,Golden Long,Golden Long,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,3.50,NMK_3.50,Jonny Concrete,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.643 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,3.50,NMK_3.50,Rajaking,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.714 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,3.50,NMK_3.50,Zubaru,Zubaru,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,4.25,NMK_4.25,Akkadian Thunder,Akkadian Thunder,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,4.25,NMK_4.25,Crown Board,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.727 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,4.25,NMK_4.25,Divine Libra,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.692 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,4.25,NMK_4.25,Golden Redemption,Golden Redemption,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,4.25,NMK_4.25,Goldmoyne,Goldmoyne,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,4.25,NMK_4.25,Houquetot,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.588 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,4.25,NMK_4.25,No Retreat,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.800 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,4.25,NMK_4.25,One Smack Mac,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.615 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,4.25,NMK_4.25,Royal Zabeel,Royal Zabeel,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NMK_2026-07-04.json
NMK,4.25,NMK_4.25,Silver Ghost,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.750 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,5.00,NMK_5.00,Alaminos,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.750 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,5.00,NMK_5.00,Aqua Bear,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.700 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,5.00,NMK_5.00,I'Ll Be Back,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.636 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,5.00,NMK_5.00,Ironwill,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.667 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,5.00,NMK_5.00,Lightning Polka,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.733 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,5.00,NMK_5.00,Proud Nation,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.762 below 0.90 threshold,racecard_NMK_2026-07-04.json
NMK,5.00,NMK_5.00,Winding Stream,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.643 below 0.90 threshold,racecard_NMK_2026-07-04.json
NOT,6.00,NOT_6.00,Articulate,Articulate,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,6.00,NOT_6.00,Cosmic Mystery,Cosmic Mystery,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,6.00,NOT_6.00,Glamorize,Glamorize,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,6.00,NOT_6.00,Lion Of Persia,Lion Of Persia,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,6.00,NOT_6.00,One In A Millz,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.609 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,6.30,NOT_6.30,Courageous Sioux,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.562 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,6.30,NOT_6.30,Court Alert,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.667 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,6.30,NOT_6.30,El Ghuwah,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.571 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,6.30,NOT_6.30,Green Champion,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.786 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,6.30,NOT_6.30,Mariselle,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.750 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,6.30,NOT_6.30,Miracleoftheandes,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.606 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,6.30,NOT_6.30,Shego,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.615 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,6.30,NOT_6.30,Sugar Bon Bon,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.593 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,6.30,NOT_6.30,Tide Runner,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.750 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,7.00,NOT_7.00,Acclaimed Freedom,Acclaimed Freedom,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,7.00,NOT_7.00,Beyond Borders,Beyond Borders,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,7.00,NOT_7.00,Charlie Boyo,Charlie Boyo,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,7.00,NOT_7.00,Duskaura,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.571 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,7.00,NOT_7.00,Eartha,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.833 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,7.00,NOT_7.00,Emperor Caradoc,Emperor Caradoc,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,7.00,NOT_7.00,Macanudo,Macanudo,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,7.30,NOT_7.30,Chambers,Chambers,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,7.30,NOT_7.30,Ikigai Star,Ikigai Star,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,7.30,NOT_7.30,Jack Langley,Jack Langley,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,7.30,NOT_7.30,Regally Blonde,Regally Blonde,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,7.30,NOT_7.30,Saratoga Gold,Saratoga Gold,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,8.00,NOT_8.00,Celestias Comet,Celestias Comet,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,8.00,NOT_8.00,Dinah Myte,Dinah Myte,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,8.00,NOT_8.00,Huggable,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.667 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,8.00,NOT_8.00,Phaedra,Phaedra,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,8.00,NOT_8.00,Rosemary May,Rosemary May,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,8.00,NOT_8.00,Saliko,Saliko,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,8.30,NOT_8.30,Alcanzor,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.875 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,8.30,NOT_8.30,Baldosa,Baldosa,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,8.30,NOT_8.30,Balmoral Boy,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.667 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,8.30,NOT_8.30,Enduring Story,Enduring Story,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,8.30,NOT_8.30,Palace Artois,Palace Artois,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,8.30,NOT_8.30,Regulus Black,Regulus Black,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,8.30,NOT_8.30,Sound Gloria,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.692 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,9.00,NOT_9.00,Danehill Star,Danehill Star,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,9.00,NOT_9.00,Holly Mist,Holly Mist,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,9.00,NOT_9.00,Into Combat,Into Combat,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_NOT_2026-07-04.json
NOT,9.00,NOT_9.00,Pride Eye,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.667 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,9.00,NOT_9.00,Quirke On Parole,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.645 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,9.00,NOT_9.00,Stipulation,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.783 below 0.90 threshold,racecard_NOT_2026-07-04.json
NOT,9.00,NOT_9.00,Time Turner,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.783 below 0.90 threshold,racecard_NOT_2026-07-04.json
SAN,1.50,SAN_1.50,Asfoora,Asfoora,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,1.50,SAN_1.50,Getreadytorumble,Getreadytorumble,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,1.50,SAN_1.50,Gold Digger,Gold Digger,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,1.50,SAN_1.50,Leovanni,Leovanni,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,1.50,SAN_1.50,Luna A Inbhir Nis,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.562 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,1.50,SAN_1.50,Palmeira,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.800 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,1.50,SAN_1.50,Partisan Hero,Partisan Hero,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,1.50,SAN_1.50,Rumstar,Rumstar,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,1.50,SAN_1.50,Shagraan,Shagraan,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,1.50,SAN_1.50,Words Of Truth,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.621 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Balmacara,Balmacara,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Beagle Bay,,FUZZY_AMBIGUOUS_BLOCKED,,False,"high character-similarity score 0.947 to 'Eagle Bay', but the difference is a full word-level change (not punctuation/accent/spacing/article) so it is NOT auto-accepted — likely a genuinely different horse. Held for manual review.",racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Bourbon Blues,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.667 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Cerulean Bay,Cerulean Bay,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,City Of Poets,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.750 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Classic,Classic,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Ebt'S Guard,Ebt's Guard,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Excellent Believe,Excellent Believe,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Hard Endeavor,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.714 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Indalo,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.769 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Liberty Lane,Liberty Lane,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Mirsky,Mirsky,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Ozat,Ozat,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Popmaster,Popmaster,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,River King,River King,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,2.25,SAN_2.25,Tribal Chief,Tribal Chief,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,3.00,SAN_3.00,Act Of Kindness,Act Of Kindness,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,3.00,SAN_3.00,Estissa,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.714 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,3.00,SAN_3.00,Pacific Mission,Pacific Mission,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,3.00,SAN_3.00,Sacred Ground,Sacred Ground,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,3.00,SAN_3.00,Secret Of Life,Secret Of Life,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,3.00,SAN_3.00,Silenciosa,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.706 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,3.00,SAN_3.00,Spinning Lizzie,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.690 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,3.00,SAN_3.00,Tavana,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.769 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,3.35,SAN_3.35,A Boy Named Susie,A Boy Named Susie,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,3.35,SAN_3.35,Boy Named Susie,A Boy Named Susie,NORMALIZED_NAME_MATCH,0.96,True,matched after stripping a leading article (A/The) — explainable RP formatting difference,racecard_SAN_2026-07-04.json
SAN,3.35,SAN_3.35,Constitution River,Constitution River,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,3.35,SAN_3.35,Flushing Meadows,Flushing Meadows,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,3.35,SAN_3.35,Hawk Mountain,Hawk Mountain,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,3.35,SAN_3.35,King'S Gambit,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.696 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,3.35,SAN_3.35,Saddadd,Saddadd,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,4.10,SAN_4.10,He'S Waliim,,FUZZY_AMBIGUOUS_BLOCKED,,False,"high character-similarity score 0.900 to 'Yes Waliim', but the difference is a full word-level change (not punctuation/accent/spacing/article) so it is NOT auto-accepted — likely a genuinely different horse. Held for manual review.",racecard_SAN_2026-07-04.json
SAN,4.10,SAN_4.10,King'S Cavalry,King's Cavalry,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,4.10,SAN_4.10,Richie'S Rocket,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.759 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,4.10,SAN_4.10,Spirit Of Saxony,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.812 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,4.10,SAN_4.10,Sunny Smile,Sunny Smile,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,4.47,SAN_4.47,Akho Mezzna,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.588 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,4.47,SAN_4.47,Barbury Boy,Barbury Boy,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,4.47,SAN_4.47,Bridge Of Eagles,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.750 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,4.47,SAN_4.47,Sassicaia,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.625 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,4.47,SAN_4.47,St Hilda,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.667 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,4.47,SAN_4.47,Tambora,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.667 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,4.47,SAN_4.47,Valpovo,Valpovo,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,5.22,SAN_5.22,Brasil Power,Brasil Power,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,5.22,SAN_5.22,Cloth Of Gold,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.783 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,5.22,SAN_5.22,Flying Frontier,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.759 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,5.22,SAN_5.22,Great David,Great David,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,5.22,SAN_5.22,King'S Code,King's Code,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,5.22,SAN_5.22,Point Of Contact,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.621 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,5.22,SAN_5.22,Rathgar,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.714 below 0.90 threshold,racecard_SAN_2026-07-04.json
SAN,5.22,SAN_5.22,Stem,Stem,EXACT_NAME_MATCH,1.0,True,case/whitespace-insensitive exact match,racecard_SAN_2026-07-04.json
SAN,5.22,SAN_5.22,Theory Of Tides,,NO_PASSPORT_FOUND,,False,best fuzzy score 0.690 below 0.90 threshold,racecard_SAN_2026-07-04.json
