date,course,off_time,tipster,tipster_raw,horse,is_nap,result,position,matched_horse,matched_race,result_source,selection_source
2026-05-18,Wolverhampton,8:00,D EXPRESS (MELISSA JONES),D EXPRESS (Melissa Jones),The Ubermensch,False,M,4,The Ubermensch,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,8:30,D EXPRESS (MELISSA JONES),D EXPRESS (Melissa Jones),Seeing Stars,False,P,3,Seeing Stars,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,9:00,D EXPRESS (MELISSA JONES),D EXPRESS (Melissa Jones),Desert Belle,False,M,4,Desert Belle,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,6:00,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),Magna,False,P,3,Magna,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,6:30,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),Undercover Affair,False,UNMATCHED,,,False,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,7:00,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),Mountain Cat,False,UNMATCHED,,,False,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,7:30,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),City Queen,False,P,3,City Queen,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,8:00,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),Bizou,False,W,1,Bizou,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,8:30,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),Seeing Stars,False,P,3,Seeing Stars,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,9:00,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),Desert Belle,False,M,4,Desert Belle,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,6:00,THE SUN (TEMPLEGATE),THE SUN (Templegate),Magna,False,P,3,Magna,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,6:30,THE SUN (TEMPLEGATE),THE SUN (Templegate),Agamemnon,False,UNMATCHED,,,False,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,7:00,THE SUN (TEMPLEGATE),THE SUN (Templegate),Mountain Cat,False,UNMATCHED,,,False,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,7:30,THE SUN (TEMPLEGATE),THE SUN (Templegate),Symbol Of Majesty,False,M,5,Symbol Of Majesty,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,8:00,THE SUN (TEMPLEGATE),THE SUN (Templegate),The Ubermensch,False,M,4,The Ubermensch,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,8:30,THE SUN (TEMPLEGATE),THE SUN (Templegate),Perfect Location,False,M,7,Perfect Location,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,9:00,THE SUN (TEMPLEGATE),THE SUN (Templegate),Kelly Burn,False,W,1,Kelly Burn,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,6:00,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),Magna,False,P,3,Magna,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,6:30,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),Agamemnon,False,UNMATCHED,,,False,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,7:00,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),Mountain Cat,False,UNMATCHED,,,False,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,7:30,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),Silken Bay,False,M,6,Silken Bay,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,8:00,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),Dingwall,False,M,7,Dingwall,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,8:30,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),The Anthony Gover,False,M,6,The Anthony Gover,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,9:00,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),Desert Belle,False,M,4,Desert Belle,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,6:00,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),Magna,False,P,3,Magna,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,6:30,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),American Psycho,False,UNMATCHED,,,False,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,7:00,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),Rogue Defence,False,UNMATCHED,,,False,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,7:30,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),Estissa,False,W,1,Estissa,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,8:00,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),Karakula,False,P,2,Karakula,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,8:30,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),Seeing Stars,False,P,3,Seeing Stars,True,data\results_2026_05_18.json,industry_selections_file
2026-05-18,Wolverhampton,9:00,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),Desert Belle Page,False,M,,,True,data\results_2026_05_18.json,industry_selections_file
2026-05-19,Cork,4:40,SPOTLIGHT,SPOTLIGHT,Belle Of The Ball,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,5:12,SPOTLIGHT,SPOTLIGHT,Bad Boy Rizz,False,P,3,Bad Boy Rizz,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,5:42,SPOTLIGHT,SPOTLIGHT,Whatswrongnow,False,P,2,Whatswrongnow,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,6:12,SPOTLIGHT,SPOTLIGHT,Hanney Boy,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,6:42,SPOTLIGHT,SPOTLIGHT,Al Haarith,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,7:12,SPOTLIGHT,SPOTLIGHT,Goal Exceeded,False,P,3,Goal Exceeded,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,7:42,SPOTLIGHT,SPOTLIGHT,Sangreal,True,P,3,Sangreal,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,8:12,SPOTLIGHT,SPOTLIGHT,Khormor Syd,False,NR,DNF,Khormor Syd,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,4:40,RP RATINGS,RP RATINGS (Paul Curtis),Bear,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,5:12,RP RATINGS,RP RATINGS (Paul Curtis),Allsortz,False,W,1,Allsortz,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,5:42,RP RATINGS,RP RATINGS (Paul Curtis),Steel Magnolia,False,P,3,Steel Magnolia,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,6:42,RP RATINGS,RP RATINGS (Paul Curtis),Al Haarith,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,7:12,RP RATINGS,RP RATINGS (Paul Curtis),Gleneagle Bay,False,M,5,Gleneagle Bay,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,8:12,RP RATINGS,RP RATINGS (Paul Curtis),Hosanna Power,False,M,7,Hosanna Power,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,4:40,TOPSPEED,TOPSPEED,Alaskan Bear,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,5:12,TOPSPEED,TOPSPEED,Bad Boy Rizz,False,P,3,Bad Boy Rizz,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,6:42,TOPSPEED,TOPSPEED,Al Haarith,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,7:12,TOPSPEED,TOPSPEED,Goal Exceeded,False,P,3,Goal Exceeded,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,4:40,POSTDATA,POSTDATA,Belle Of The Ball,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,5:12,POSTDATA,POSTDATA,Bad Boy Rizz,False,P,3,Bad Boy Rizz,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,5:42,POSTDATA,POSTDATA,Jered Maddox,False,NR,DNF,Jered Maddox,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,6:12,POSTDATA,POSTDATA,Star Glory,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,6:42,POSTDATA,POSTDATA,Al Haarith,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,7:12,POSTDATA,POSTDATA,Goal Exceeded,False,P,3,Goal Exceeded,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,7:42,POSTDATA,POSTDATA,Sangreal,False,P,3,Sangreal,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,8:12,POSTDATA,POSTDATA,Starting Monday,False,M,5,Starting Monday,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,4:40,THE IRISH SUN,THE IRISH SUN,Belle Of The Ball,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,5:12,THE IRISH SUN,THE IRISH SUN,Fox In Flight,False,M,8,Fox In Flight,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,5:42,THE IRISH SUN,THE IRISH SUN,Kilmood Susan 1,False,M,,,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,6:12,THE IRISH SUN,THE IRISH SUN,Switching Sides,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,6:42,THE IRISH SUN,THE IRISH SUN,Sioux The Boss,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,7:12,THE IRISH SUN,THE IRISH SUN,Goal Exceeded,False,P,3,Goal Exceeded,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,7:42,THE IRISH SUN,THE IRISH SUN,Werifesteria,False,NR,DNF,Werifesteria,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Cork,8:12,THE IRISH SUN,THE IRISH SUN,Red Veil Page,True,M,,,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,SPOTLIGHT,SPOTLIGHT,My Boy Christy,True,P,3,My Boy Christy,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:20,SPOTLIGHT,SPOTLIGHT,Conquer The Breeze,False,W,1,Conquer The Breeze,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:50,SPOTLIGHT,SPOTLIGHT,Scairp Dubh,False,P,3,Scairp Dubh,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:20,SPOTLIGHT,SPOTLIGHT,Katie's Melody,False,NR,DNF,Katie'S Melody,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:50,SPOTLIGHT,SPOTLIGHT,Passing Diamond,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:20,SPOTLIGHT,SPOTLIGHT,Thewoodcorner,False,NR,DNF,Thewoodcorner,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:50,SPOTLIGHT,SPOTLIGHT,Fine Point,False,W,1,Fine Point,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,RP RATINGS,RP RATINGS (Paul Curtis),Shighness,False,NR,DNF,Shighness,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:20,RP RATINGS,RP RATINGS (Paul Curtis),Conquer The Breeze,False,W,1,Conquer The Breeze,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:50,RP RATINGS,RP RATINGS (Paul Curtis),Scairp Dubh,False,P,3,Scairp Dubh,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:20,RP RATINGS,RP RATINGS (Paul Curtis),Milan Milos,False,NR,DNF,Milan Milos,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:20,RP RATINGS,RP RATINGS (Paul Curtis),Thewoodcorner,False,NR,DNF,Thewoodcorner,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:50,RP RATINGS,RP RATINGS (Paul Curtis),Malangen,False,P,3,Malangen,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,TOPSPEED,TOPSPEED,Jeteye,False,W,1,Jeteye,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:20,TOPSPEED,TOPSPEED,Chapel Green,False,NR,DNF,Chapel Green,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:20,TOPSPEED,TOPSPEED,Milan Milos,False,NR,DNF,Milan Milos,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:50,TOPSPEED,TOPSPEED,Passing Diamond,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:20,TOPSPEED,TOPSPEED,Divilabother,False,M,6,Divilabother,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,POSTDATA,POSTDATA,Jeteye,False,W,1,Jeteye,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:20,POSTDATA,POSTDATA,Conquer The Breeze,False,W,1,Conquer The Breeze,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:50,POSTDATA,POSTDATA,Scairp Dubh,False,P,3,Scairp Dubh,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:20,POSTDATA,POSTDATA,Killybegs Jet Lady,False,NR,DNF,Killybegs Jet Lady,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:50,POSTDATA,POSTDATA,Passing Diamond,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:20,POSTDATA,POSTDATA,Sunset Hill,False,P,3,Sunset Hill,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:50,POSTDATA,POSTDATA,Fine Point,False,W,1,Fine Point,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,WEST COUNTRY (LIAM WATSON),WEST COUNTRY (Liam Watson),Watchoutitscookie,False,M,7,Watchoutitscookie,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,THE TIMES (ROB WRIGHT),THE TIMES (Rob Wright),My Boy Christy,False,P,3,My Boy Christy,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:20,THE TIMES (ROB WRIGHT),THE TIMES (Rob Wright),Conquer The Breeze,False,W,1,Conquer The Breeze,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:50,THE TIMES (ROB WRIGHT),THE TIMES (Rob Wright),Scairp Dubh,False,P,3,Scairp Dubh,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:20,THE TIMES (ROB WRIGHT),THE TIMES (Rob Wright),Killybegs Jet Lady,False,NR,DNF,Killybegs Jet Lady,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:50,THE TIMES (ROB WRIGHT),THE TIMES (Rob Wright),Bold Step,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:20,THE TIMES (ROB WRIGHT),THE TIMES (Rob Wright),Double Digits,False,NR,DNF,Double Digits,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:50,THE TIMES (ROB WRIGHT),THE TIMES (Rob Wright),Fairly Fulling,False,NR,DNF,Fairly Fulling,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,TELEGRAPH (MARLBOROUGH),TELEGRAPH (Marlborough),Jeteye,False,W,1,Jeteye,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:20,TELEGRAPH (MARLBOROUGH),TELEGRAPH (Marlborough),Chapel Green,False,NR,DNF,Chapel Green,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:50,TELEGRAPH (MARLBOROUGH),TELEGRAPH (Marlborough),Scairp Dubh,False,P,3,Scairp Dubh,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:20,TELEGRAPH (MARLBOROUGH),TELEGRAPH (Marlborough),Dr Shirocco,False,M,4,Dr Shirocco,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:50,TELEGRAPH (MARLBOROUGH),TELEGRAPH (Marlborough),Passing Diamond,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:20,TELEGRAPH (MARLBOROUGH),TELEGRAPH (Marlborough),Thewoodcorner,False,NR,DNF,Thewoodcorner,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:50,TELEGRAPH (MARLBOROUGH),TELEGRAPH (Marlborough),Western Soldier,False,M,4,Western Soldier,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,THE GUARDIAN,THE GUARDIAN,My Boy Christy,False,P,3,My Boy Christy,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:20,THE GUARDIAN,THE GUARDIAN,Conquer The Breeze,False,W,1,Conquer The Breeze,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:50,THE GUARDIAN,THE GUARDIAN,Scairp Dubh,False,P,3,Scairp Dubh,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:20,THE GUARDIAN,THE GUARDIAN,Killybegs Jet Lady,False,NR,DNF,Killybegs Jet Lady,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:50,THE GUARDIAN,THE GUARDIAN,Passing Diamond,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:20,THE GUARDIAN,THE GUARDIAN,Thewoodcorner,False,NR,DNF,Thewoodcorner,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:50,THE GUARDIAN,THE GUARDIAN,Fine Point,False,W,1,Fine Point,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,DAILY MAIL (ROBIN GOODFELLOW),DAILY MAIL (Robin Goodfellow),My Boy Christy,False,P,3,My Boy Christy,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:20,DAILY MAIL (ROBIN GOODFELLOW),DAILY MAIL (Robin Goodfellow),Dream Jet,False,P,3,Dream Jet,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:50,DAILY MAIL (ROBIN GOODFELLOW),DAILY MAIL (Robin Goodfellow),Scairp Dubh,False,P,3,Scairp Dubh,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:20,DAILY MAIL (ROBIN GOODFELLOW),DAILY MAIL (Robin Goodfellow),Katie's Melody,False,NR,DNF,Katie'S Melody,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:50,DAILY MAIL (ROBIN GOODFELLOW),DAILY MAIL (Robin Goodfellow),Mister St Eloi,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:20,DAILY MAIL (ROBIN GOODFELLOW),DAILY MAIL (Robin Goodfellow),Terrorise,False,NR,DNF,Terrorise,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:50,DAILY MAIL (ROBIN GOODFELLOW),DAILY MAIL (Robin Goodfellow),Malangen,False,P,3,Malangen,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,D EXPRESS (MELISSA JONES),D EXPRESS (Melissa Jones),Seeyainthesuninn,False,NR,DNF,Seeyainthesuninn,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:20,D EXPRESS (MELISSA JONES),D EXPRESS (Melissa Jones),Conquer The Breeze,False,W,1,Conquer The Breeze,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:50,D EXPRESS (MELISSA JONES),D EXPRESS (Melissa Jones),Scairp Dubh,False,P,3,Scairp Dubh,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:20,D EXPRESS (MELISSA JONES),D EXPRESS (Melissa Jones),Kells Priory,False,NR,DNF,Kells Priory,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:50,D EXPRESS (MELISSA JONES),D EXPRESS (Melissa Jones),Bold Step,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:20,D EXPRESS (MELISSA JONES),D EXPRESS (Melissa Jones),Thewoodcorner,False,NR,DNF,Thewoodcorner,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:50,D EXPRESS (MELISSA JONES),D EXPRESS (Melissa Jones),Western Soldier,False,M,4,Western Soldier,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),My Boy Christy,False,P,3,My Boy Christy,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:20,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),Conquer The Breeze,False,W,1,Conquer The Breeze,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:50,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),Scairp Dubh,False,P,3,Scairp Dubh,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:20,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),Katie's Melody,False,NR,DNF,Katie'S Melody,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:50,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),Bold Step,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:20,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),Thewoodcorner,False,NR,DNF,Thewoodcorner,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:50,DAILY MIRROR (NEWSBOY),DAILY MIRROR (Newsboy),Justus,False,P,2,Justus,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,THE SUN (TEMPLEGATE),THE SUN (Templegate),My Boy Christy,False,P,3,My Boy Christy,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:20,THE SUN (TEMPLEGATE),THE SUN (Templegate),Conquer The Breeze,False,W,1,Conquer The Breeze,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:50,THE SUN (TEMPLEGATE),THE SUN (Templegate),Scairp Dubh,False,P,3,Scairp Dubh,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:20,THE SUN (TEMPLEGATE),THE SUN (Templegate),Killybegs Jet Lady,False,NR,DNF,Killybegs Jet Lady,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:50,THE SUN (TEMPLEGATE),THE SUN (Templegate),Passing Diamond,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:20,THE SUN (TEMPLEGATE),THE SUN (Templegate),Thewoodcorner,False,NR,DNF,Thewoodcorner,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:50,THE SUN (TEMPLEGATE),THE SUN (Templegate),Fine Point,False,W,1,Fine Point,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),My Boy Christy,False,P,3,My Boy Christy,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:20,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),Conquer The Breeze,False,W,1,Conquer The Breeze,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:50,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),Scairp Dubh,False,P,3,Scairp Dubh,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:20,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),Killybegs Jet Lady,False,NR,DNF,Killybegs Jet Lady,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:50,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),Mister St Eloi,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:20,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),Red Cadillac,False,M,8,Red Cadillac,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:50,THE STAR (JASON HEAVEY),THE STAR (Jason Heavey),Fairly Fulling,False,NR,DNF,Fairly Fulling,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,5:50,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),My Boy Christy,False,P,3,My Boy Christy,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:20,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),Conquer The Breeze,False,W,1,Conquer The Breeze,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,6:50,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),Scairp Dubh,False,P,3,Scairp Dubh,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:20,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),Milan Milos,False,NR,DNF,Milan Milos,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,7:50,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),Bold Step,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:20,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),Thewoodcorner,False,NR,DNF,Thewoodcorner,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Hexham,8:50,DAILY RECORD (GARRY OWEN),DAILY RECORD (Garry Owen),Fairly Fulling Page,False,M,,,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Huntingdon,6:00,SPOTLIGHT,SPOTLIGHT,Edelak,False,UNMATCHED,,,False,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Huntingdon,6:30,SPOTLIGHT,SPOTLIGHT,Jack Doyen,False,W,1,Jack Doyen,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Huntingdon,7:00,SPOTLIGHT,SPOTLIGHT,Miracles Do Happen,True,M,8,Miracles Do Happen,True,data\results_2026_05_19.json,industry_selections_file
2026-05-19,Huntingdon,7:30,SPOTLIGHT,SPOTLIGHT,Ballintubber Boy,False,M,6,Ballintubber Boy,True,data\results_2026_05_19.json,industry_selections_file
