dir,filename,size_bytes,mtime_utc,sha256,canonical_url
data/racing_post_account_raw/rp-results-2026-07-14,024_results_30_leicester_2026_07_14_923077_a7d7274f9e38.html,494314,2026-07-14T23:06:39.388777+00:00,7877feb43fc5f14471d2f8b27d0552629e829afa4120bd2af1449a4be4081fa9,https://www.racingpost.com/results/30/leicester/2026-07-14/923077
data/racing_post_account_raw/rp-results-2026-07-14,025_results_30_leicester_2026_07_14_923078_372a98ea1ecf.html,472504,2026-07-14T23:06:50.643841+00:00,05a794a524bad076e0f08339dd5afbf23c1266b7ee6b05136dcc5d9d0aec9dc9,https://www.racingpost.com/results/30/leicester/2026-07-14/923078
data/racing_post_account_raw/rp-results-2026-07-14,026_results_30_leicester_2026_07_14_923079_5abaae6fd484.html,495387,2026-07-14T23:07:01.788904+00:00,770bc63582785b60b558c276b1b60a995526125f163c4bfa002d9a2be2aee7c2,https://www.racingpost.com/results/30/leicester/2026-07-14/923079
data/racing_post_account_raw/rp-results-2026-07-14,027_results_30_leicester_2026_07_14_923080_7fd93f069dd6.html,495668,2026-07-14T23:07:12.978287+00:00,24bda048433529b7578bcae1784be62058b8f1ad7a7eab4f1b730b447b131425,https://www.racingpost.com/results/30/leicester/2026-07-14/923080
data/racing_post_account_raw/rp-results-2026-07-14,028_results_30_leicester_2026_07_14_923081_3afa8a62d437.html,494213,2026-07-14T23:07:24.093172+00:00,2229f017484bbd41a24fc3b616429e4adbe3eb9da008162d239669fef2e8b119,https://www.racingpost.com/results/30/leicester/2026-07-14/923081
data/racing_post_account_raw/rp-results-2026-07-14,029_results_30_leicester_2026_07_14_923082_00971638bb7a.html,541498,2026-07-14T23:07:35.303118+00:00,0646902ad00a19d50ae54bbc9ffa05c6bd35fed85df360c5d5c31b4a2d60927b,https://www.racingpost.com/results/30/leicester/2026-07-14/923082
data/racing_post_account_raw/rp-results-2026-07-14,030_results_30_leicester_2026_07_14_923083_217f9b5a8e4e.html,553644,2026-07-14T23:07:55.254486+00:00,47d4208cb01b057722f32d9fd8744cf7a846bcb23e78cdcee36c04deeb195730,https://www.racingpost.com/results/30/leicester/2026-07-14/923083
data/racing_post_account_raw/rp-results-2026-07-14,031_results_513_wolverhampton_aw_2026_07_14_923383_371717dcfa9d.html,560096,2026-07-14T23:08:06.558747+00:00,26674f35032670171124e6a0b65329201c357f7deac4b219638639529f374cd7,https://www.racingpost.com/results/513/wolverhampton-aw/2026-07-14/923383
data/racing_post_account_raw/rp-results-2026-07-14,032_results_513_wolverhampton_aw_2026_07_14_923384_4bbbb5163e5c.html,542579,2026-07-14T23:08:17.913959+00:00,eef022e86d8c7a365e26959575dd8159aeeb11fdb8364a4f5f6c59b08a6677cb,https://www.racingpost.com/results/513/wolverhampton-aw/2026-07-14/923384
data/racing_post_account_raw/rp-results-2026-07-14,033_results_513_wolverhampton_aw_2026_07_14_923385_2f425c470bc2.html,541169,2026-07-14T23:08:29.233557+00:00,1a213b83369007082ed1a728399ede2a96f4e0d8156c58aa1f630279cb3760fb,https://www.racingpost.com/results/513/wolverhampton-aw/2026-07-14/923385
