date,course,race_id,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,wgt,hg,time,sp,jockey,trainer,prize,or,rpr,ts,sire,dam,damsire,owner,comment
2015-04-29,Canterbury Park (AUS),625490,7:50,Tab Rewards Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m,Good To Soft,12,6.0,8,11.0,7,1.25,Double Happy (AUS),3,G,9-1,,1:36.89,15/2,Hugh Bowman,Chris Waller,235.6,–,–,–,Testa Rossa (AUS),Hurl (AUS),Redoutes Choice,C C Lai,
2015-04-29,Canterbury Park (AUS),625490,7:50,Tab Rewards Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m,Good To Soft,12,3.0,9,3.0,7,0.1,Parraay (AUS),4,F,8-11,,1:36.91,8/1,Samantha Clenton,Kris Lees,235.6,–,–,–,Excites (AUS),Hilldale (AUS),Beautiful Crown,L Miller L G Bannister Et Al,
2015-04-29,Canterbury Park (AUS),625490,7:50,Tab Rewards Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m,Good To Soft,12,11.0,10,9.0,8,1,White Devon (AUS),5,M,8-10,tb,1:37.09,60/1,Kathy OHara,Stephen Farley,235.6,–,–,–,Clangalang (AUS),Zero Interest (AUS),Danzero,B J Nicholls,
2015-04-29,Canterbury Park (AUS),625490,7:50,Tab Rewards Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m,Good To Soft,12,7.0,4,5.0,3.75,0.5,Thurston (NZ),4,G,9-1,t,1:36.24,5/1,Blake Shinn,Bryce Heys,986.91,–,–,–,OReilly (NZ),Etoile Du Nord (NZ),Zabeel,M W Okeeffe Ms V J King Et Al,
2015-04-29,Canterbury Park (AUS),625490,7:50,Tab Rewards Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m,Good To Soft,12,8.0,5,6.0,4.25,0.5,Easy Drama (AUS),3,G,9-0,b,1:36.34,13/1,Kerrin McEvoy,Peter G Moody,500,–,–,–,Real Saga (AUS),Miss Carefree (AUS),Last Tycoon,Wylie Dalziel Roy Higgins Racing P Sambor Et Al,
2015-04-29,Canterbury Park (AUS),625490,7:50,Tab Rewards Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m,Good To Soft,12,9.0,11,1.0,14.75,6.75,Queen Of Sheba (AUS),5,M,9-0,,1:38.44,30/1,Timothy Clark,Les Bridge,,–,–,–,Dylan Thomas (IRE),Reine (AUS),Royal Academy,Ms K E Harding Mrs M S Thornett Et Al,
2015-04-29,Canterbury Park (AUS),625490,7:50,Tab Rewards Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m,Good To Soft,12,2.0,7,8.0,5.75,0.5,Largo Da Barra (AUS),6,G,8-13,tb,1:36.64,60/1,Brodie Loy,John Sargent,235.6,–,–,–,Encosta De Lago (AUS),Amanusa (AUS),Alzao,C S Chan W P Chiu Et Al,
2015-04-29,Canterbury Park (AUS),625484,5:55,Tab.Com.Au Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m1½f,Good To Soft,9,10.0,5,6.0,4.5,1,Fledged (GB),5,G,8-7,,2:1.07,20/1,Christian Reith,Tony McEvoy,500,–,–,–,Dansili (GB),Innocent Air GB,Galileo,Oti Racing Uthmeyer Racing Et Al,
2015-04-29,Canterbury Park (AUS),625488,7:10,Schweppes Handicap (3yo+) (Turf),Flat,,,,3yo+,,6f,Good To Soft,9,1.0,7,7.0,3.5,0.75,Supreme Effort (AUS),4,G,9-1,t,1:16.71,5/1,Brodie Loy,Kim Waugh,235.6,–,–,–,Shaft (AUS),Sounds Supreme (AUS),Supremo,F P Lawler S J Storrie Et Al,
2015-04-29,Canterbury Park (AUS),625488,7:10,Schweppes Handicap (3yo+) (Turf),Flat,,,,3yo+,,6f,Good To Soft,9,9.0,2,8.0,1,1,Avonaco (AUS),3,G,8-10,t,1:16.21,13/1,Tommy Berry,Chris Waller,4149.21,–,–,–,All American (AUS),Freestyle (AUS),Snippets,D G Tanner J W L Tan Et Al,
2015-04-29,Canterbury Park (AUS),625484,5:55,Tab.Com.Au Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m1½f,Good To Soft,9,1.0,7,9.0,5,0.3,Double Bluff (IRE),4,G,9-4,b,2:1.17,50/1,Lester Grace,Gerald Ryan,235.6,–,–,–,Azamour (IRE),Damask Rose (IRE),Dr Devious,Jadeskye Syndicate Flemington Investment Et Al,
2015-04-29,Canterbury Park (AUS),625484,5:55,Tab.Com.Au Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m1½f,Good To Soft,9,11.0,8,8.0,6.25,1.25,Myladyluck (AUS),4,F,8-7,,2:1.42,20/1,Timothy Clark,Les Bridge,235.6,–,–,–,New Approach (IRE),Endless Charm (AUS),Lion Cavern,Ms K E Harding Ms I Miller Et Al,
2015-04-29,Canterbury Park (AUS),625484,5:55,Tab.Com.Au Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m1½f,Good To Soft,9,2.0,9,2.0,7.25,1,Nevagotavote (AUS),5,G,8-10,,2:1.62,15/2,Samantha Clenton,Jason Deamer,235.6,–,–,–,Nothin Leica Dane (AUS),Nevaseenitbrighta (AUS),Za-Im,K T Carr S G Green Et Al,
2015-04-29,Canterbury Park (AUS),625485,5:20,McGrath Estate Agents Handicap (3yo Fillies) (Turf),Flat,,,,3yo,F,6f,Good To Soft,7,6.0,1,7.0,0,0,Like Xena (AUS),3,F,9-2,,1:15.43,8/1,Jason Collett,Anthony Cummings,12054.97,–,–,–,Markane (AUS),Gladiatrix (NZ),Spartacus,A Cummings Thoroughbreds Pty Ltd Syndicate,
2015-04-29,Canterbury Park (AUS),625484,5:55,Tab.Com.Au Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m1½f,Good To Soft,9,9.0,4,1.0,3.5,3,Bubbles N Boats (AUS),5,M,8-7,b,2:0.87,5/1,Brenton Avdulla,Chris Waller,986.91,–,–,–,Fastnet Rock (AUS),Champagnecharlotte (AUS),Rahy,Ingham Racing,
2015-04-29,Canterbury Park (AUS),625485,5:20,McGrath Estate Agents Handicap (3yo Fillies) (Turf),Flat,,,,3yo,F,6f,Good To Soft,7,3.0,3,3.0,1.75,0.5,Queen Of Kariba (AUS),3,F,8-11,,1:15.78,19/5,Brodie Loy,John Sargent,2073.3,–,–,–,Lonhro (AUS),Acupuncture (NZ),Pins,Mrs S A Sargent H Blend Mrs J A Tomlinson,
2015-04-29,Canterbury Park (AUS),625484,5:55,Tab.Com.Au Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m1½f,Good To Soft,9,5.0,2,3.0,0.5,0.5,Sabkhat (AUS),4,G,8-9,tp,2:0.27,23/10F,James McDonald,J OShea,4149.21,–,–,–,Reset (AUS),Sabkha (USA),Green Desert,Godolphin,Took keen hold - restrained behind leader - led and shaken up over 1 1/2f out - headed inside final furlong - kept on under pressure
2015-04-29,Canterbury Park (AUS),625485,5:20,McGrath Estate Agents Handicap (3yo Fillies) (Turf),Flat,,,,3yo,F,6f,Good To Soft,7,1.0,5,1.0,4.25,0.5,Cats Wish (AUS),3,F,9-1,p,1:16.28,4/1,Koby Jennings,Jason Coyle,500,–,–,–,Rock Of Gibraltar (IRE),Mighty One (AUS),Giants Causeway,Ms M J Jenkins Miss S J Jenkins Et Al,
2015-04-29,Canterbury Park (AUS),625485,5:20,McGrath Estate Agents Handicap (3yo Fillies) (Turf),Flat,,,,3yo,F,6f,Good To Soft,7,5.0,7,2.0,6.75,1.5,Gossamer (AUS),3,F,9-3,,1:16.78,5/1,Hugh Bowman,Chris Waller,235.6,–,–,–,Northern Meteor (AUS),Woppitt (AUS),Danzero,Woppitt Bloodstock,
2015-04-29,Canterbury Park (AUS),625488,7:10,Schweppes Handicap (3yo+) (Turf),Flat,,,,3yo+,,6f,Good To Soft,9,8.0,1,4.0,0,0,Mr Manhattan (AUS),3,G,8-11,,1:16.01,17/10F,Hugh Bowman,Joseph Pride,12054.97,–,–,–,Manhattan Rain (AUS),Fashion Police (AUS),Elusive Quality,Mrs R J Mula T W Boon Et Al,
2015-04-29,Canterbury Park (AUS),625485,5:20,McGrath Estate Agents Handicap (3yo Fillies) (Turf),Flat,,,,3yo,F,6f,Good To Soft,7,8.0,2,5.0,1.25,1.25,Tennessee Hussy (AUS),3,F,8-10,tb,1:15.68,11/2,Brenton Avdulla,Marc Conners,4149.21,–,–,–,Husson (ARG),Tennessee Red (AUS),Red Ransom,M C Conners Racing Pl Synd Geraghty Bloodstock Pl Et Al,
2015-04-29,Pontefract,623030,4:45,coral.co.uk Handicap,Flat,Class 5,,0-75,3yo,,6f,Good To Firm,9,7.0,4,3.0,5.75,1.5,Zuzinia (IRE),3,F,8-13,v,1:17.00,17/2,Silvestre De Sousa,Mick Channon,240.5,67,61,39,Mujadil (USA),Sinegronto (IRE),Kheleyf,Nick Olga Dhandsa John Zoe Webster,In rear - headway over 2f out - not much room over 1f out - kept on to take modest 4th near finish(op 10/1 tchd 11/1 and tchd 8/1)
2015-04-29,Canterbury Park (AUS),625485,5:20,McGrath Estate Agents Handicap (3yo Fillies) (Turf),Flat,,,,3yo,F,6f,Good To Soft,7,4.0,4,4.0,3.75,2,Taltarni (AUS),3,F,9-0,,1:16.18,15/1,Winona Costin,Craig Carmody,986.91,–,–,–,Stratum (AUS),Rouge Femme (AUS),Red Ransom,Torryburn Stud Syndicate,
2015-04-29,Canterbury Park (AUS),625484,5:55,Tab.Com.Au Handicap (3yo+) (Turf),Flat,,,,3yo+,,1m1½f,Good To Soft,9,3.0,3,7.0,0.5,0.05,Nows The Time (IRE),6,G,8-11,,2:0.27,18/5,Tommy Berry,Chris Waller,2073.3,–,–,–,Dansili (GB),Pride (FR),Peintre Celebre,Fair Salinia Ltd I Bruce Et Al,
2015-04-29,Canterbury Park (AUS),625485,5:20,McGrath Estate Agents Handicap (3yo Fillies) (Turf),Flat,,,,3yo,F,6f,Good To Soft,7,2.0,6,6.0,5.25,1,Accuse (AUS),3,F,9-4,t,1:16.48,3/1F,James McDonald,J OShea,235.6,–,–,–,Lonhro (AUS),Impeach (AUS),Viscount,Godolphin,Soon chasing leading pair on outer - close 3rd and pushed along 1 1/2f out - outpaced by leaders approaching 1f out - gradually left behind final furlong
2015-04-29,Longchamp (FR),625772,1:50,Prix de Reuilly (Maiden) (3yo) (Turf),Flat,,,,3yo,,1m4f,Good,10,1.0,2,10.0,0.2,0.2,Desert Point (FR),3,C,9-2,,2:36.05,47/10,Olivier Peslier,Y Durepaire,3875.97,–,77,69,Le Havre (IRE),Bonne Mere (FR),Stepneyev,A De La Fuente N Girot Kubla Racing,
2015-04-29,Pontefract,623030,4:45,coral.co.uk Handicap,Flat,Class 5,,0-75,3yo,,6f,Good To Firm,9,6.0,1,2.0,0,0,Normandy Barriere (IRE),3,C,9-0,,1:15.85,11/4F,Jason Hart,Nigel Tinkler,3234.5,68,80,63,Rock Of Gibraltar (IRE),Ma Paloma (FR),Highest Honor,Eddie Carswell,Tracked leaders - effort over 2f out - led last 100yds - driven out(op 3/1)
2015-04-29,Longchamp (FR),625761,12:50,Prix du Bel Air (Handicap) (3yo) (Turf),Flat,,,,3yo,,1m,Good,16,1.0,16,13.0,20.75,12,Green Miss (FR),3,F,9-4,,1:44.65,143/10,Stephane Pasquier,P Bary,,–,44,9,Air Chief Marshal (IRE),Green Shadow (FR),Green Tune,Mlle Emmeline De Waldner,
2015-04-29,Punchestown (IRE),625320,3:40,Martinstown Opportunity Series Final Handicap Hurdle,Hurdle,,,95-123,4yo+,,2m4f,Good To Yielding,25,26.0,PU,,-,-,Lookslikerainted (IRE),8,G,11-3,tb,-,28/1,Killian Moore,Sophie Leech,,114,–,–,Milan (GB),Kilcrea Gale (IRE),Strong Gale,J Cocks R Liddington C J Leech,Held up in touch - 7th halfway - lost place before 7th and soon weakened - trailing when pulled up before 3 out
2015-04-29,Punchestown (IRE),624759,6:40,Guinness Handicap Chase,Chase,,Grade A,,5yo+,,2m4f,Good To Yielding,18,1.0,4,,18.25,3.75,Turban (FR),8,G,11-10,,5:16.05,12/1,R Walsh,W P Mullins,€3000,151,150,132,Dom Alco (FR),Indianabelle (FR),Useful,Edward Oconnell,Held up towards rear - took closer order in 10th before 4 out - improved into 7th after next and went 4th under pressure from 2 out - no impression on leaders before last - kept on one pace
2015-04-29,Punchestown (IRE),624759,6:40,Guinness Handicap Chase,Chase,,Grade A,,5yo+,,2m4f,Good To Yielding,18,13.0,3,,14.5,7,Strongpoint (IRE),11,G,10-3,h,5:15.30,14/1,Peter Buchanan,S R B Crawford,€9000,130,133,115,Bob Back (USA),Ceo Draiochta (IRE),Erins Isle,Mrs C Mcalister,Mid-division - jumped slightly right at times - 8th before 4 out - improved into 4th after next - no impression on leaders in 3rd from after 2 out - kept on one pace
2015-04-29,Punchestown (IRE),624759,6:40,Guinness Handicap Chase,Chase,,Grade A,,5yo+,,2m4f,Good To Yielding,18,12.0,2,,7.5,7.5,Baby Mix (FR),7,G,10-6,,5:13.90,9/1,Gavin Sheehan,Warren Greatrex,€19000,133,143,125,Al Namix (FR),Douchka (FR),Fijar Tango,Gdm Partnership,Disputed early until led from 2nd - pressed closely after 3 out and joined next - soon headed and no impression on winner under pressure before last - kept on same pace(op 8/1)
2015-04-29,Punchestown (IRE),624759,6:40,Guinness Handicap Chase,Chase,,Grade A,,5yo+,,2m4f,Good To Yielding,18,18.0,1,,0,0,Ballyadam Approach (IRE),10,G,9-7,,5:12.40,12/1,David Splaine,Terence OBrien,€60000,123,141,122,Bob Back (USA),Timely Approach (IRE),Good Thyne,William Horgan,Disputed early - settled in 2nd from 2nd - pressed leader closely after 3 out and disputed next - soon led and ridden clear before last - stayed on well
2015-04-29,Punchestown (IRE),624096,5:30,Bibby Financial Services Ireland Punchestown Gold Cup,Flat,,Grade 1,,5yo+,,3m1f,Good To Yielding,8,7.0,PU,,-,-,On His Own (IRE),11,G,11-10,p,-,14/1,Paul Townend,W P Mullins,,164,–,–,Presenting (GB),Shuil Na Mhuire (IRE),Roselier,Andrea Graham Wylie,Settled behind leader until dropped to 5th from 6th - niggled along briefly before 8th and took closer order behind leaders - close 3rd after 5 out - ridden and weakened before 3 out where mistake - left moderate 6th 2 out where slow - pulled up before last
2015-04-29,Punchestown (IRE),624095,4:55,Irish Daily Mirror Novice Hurdle,Hurdle,,Grade 1,,4yo+,,3m,Good To Yielding,10,2.0,9,,114.25,0.3,Binge Drinker (IRE),6,G,11-10,,6:31.65,20/1,Paul Carberry,Rebecca Curtis,,145,42,–,Spadoun (FR),Our Honey (IRE),Old Vic,Corsellis Stockdale Seyfried,Led until joined and headed after 5th - close 2nd halfway - regained advantage after 8th headed after 4 out - ridden and no extra next where not fluent - weakened and eased - completely tailed off
2015-04-29,Punchestown (IRE),624095,4:55,Irish Daily Mirror Novice Hurdle,Hurdle,,Grade 1,,4yo+,,3m,Good To Yielding,10,1.0,8,,114,19,Arctic Skipper (IRE),6,G,11-10,,6:31.60,66/1,A E Lynch,Vincent Laurence Halley,,120,43,–,Flemensfirth (USA),Coco Opera (IRE),Lafontaine I,Laurence V Halley,Waited with towards rear - dropped to rear from halfway - ridden in rear after 4 out - weakened - completely tailed off
2015-04-29,Punchestown (IRE),624096,5:30,Bibby Financial Services Ireland Punchestown Gold Cup,Flat,,Grade 1,,5yo+,,3m1f,Good To Yielding,8,2.0,5,,39.5,24,Boston Bob (IRE),10,G,11-10,,6:30.00,16/1,D J Casey,W P Mullins,€4000,157,141,132,Bob Back (USA),Bavaway GB,Le Bavard,Andrea Graham Wylie,Held up in rear - last halfway - slightly hampered 4 out - pushed along detached in rear before next and no impression in moderate 6th into straight - left moderate 5th 2 out(op 14/1)
2015-04-29,Punchestown (IRE),624096,5:30,Bibby Financial Services Ireland Punchestown Gold Cup,Flat,,Grade 1,,5yo+,,3m1f,Good To Yielding,8,3.0,4,,15.5,2,Cue Card (GB),9,G,11-10,tp,6:25.20,12/1,Aidan Coleman,Colin Tizzard,€6000,160,165,156,Kings Theatre (IRE),Wicked Crack (IRE),Kings Ride,Mrs Jean R Bishop,Chased leaders - slight mistake 12th - went 4th after 3 out - pushed along approaching straight and soon no impression on leaders under pressure - kept on one pace
2015-04-29,Punchestown (IRE),624096,5:30,Bibby Financial Services Ireland Punchestown Gold Cup,Flat,,Grade 1,,5yo+,,3m1f,Good To Yielding,8,8.0,3,,13.5,6.5,Road To Riches (IRE),8,G,11-10,,6:24.80,4/1,B J Cooper,Noel Meade,€18000,166,168,158,Gamut (IRE),Bellora (IRE),Over The River,Gigginstown House Stud,Led - headed narrowly 7th until regained advantage after next - strongly pressed from 3 out and headed before next - no impression on leaders under pressure in 3rd before last - kept on same pace
2015-04-29,Punchestown (IRE),624096,5:30,Bibby Financial Services Ireland Punchestown Gold Cup,Flat,,Grade 1,,5yo+,,3m1f,Good To Yielding,8,4.0,2,,7,7,Djakadam (FR),6,G,11-10,,6:23.50,2/1F,R Walsh,W P Mullins,€38000,168,174,165,Saint Des Saints (FR),Rainbow Crest (FR),Baryshnikov,Mrs S Ricci,Chased leaders - raced keenly - closer in 2nd before 6th and led next - jumped left 8th and soon headed - almost on terms 3 out and led narrowly before next - headed narrowly after 2 out where pecked slightly - no impression on winner from last(op 5/2)
2015-04-29,Punchestown (IRE),624096,5:30,Bibby Financial Services Ireland Punchestown Gold Cup,Flat,,Grade 1,,5yo+,,3m1f,Good To Yielding,8,5.0,1,,0,0,Don Cossack (GER),8,G,11-10,t,6:22.10,5/2,Paul Carberry,Gordon Elliott,€120000,171,181,172,Sholokhov (IRE),Depeche Toi (GER),Konigsstuhl,Gigginstown House Stud,Held up in touch - not fluent and short of room towards rear at 11th - closer in 6th after 5 out - ridden in 3rd after 3 out and closed under pressure to challenge next - soon led narrowly and stayed on strongly to go clear from last(op 5/2 tchd 9/4)
2015-04-29,Punchestown (IRE),624095,4:55,Irish Daily Mirror Novice Hurdle,Hurdle,,Grade 1,,4yo+,,3m,Good To Yielding,10,4.0,PU,,-,-,Fletchers Flyer (IRE),7,G,11-10,t,-,10/1,Noel Fehily,Harry Fry,,143,–,–,Winged Love (IRE),Crystal Chord (IRE),Accordion,Masterson Holdings Limited,Chased leader in 2nd until led narrowly after 5th - headed after 8th - ridden and weakened before 3 out - trailing when pulled up before last(op 12/1 tchd 9/1)
2015-04-29,Punchestown (IRE),624096,5:30,Bibby Financial Services Ireland Punchestown Gold Cup,Flat,,Grade 1,,5yo+,,3m1f,Good To Yielding,8,1.0,F,,-,-,Ballynagour (IRE),9,G,11-10,ht,-,9/1,Tom Scudamore,David Pipe,,160,–,–,Shantou (USA),Simply Deep (IRE),Simply Great,Allan Stennett,Held up towards rear - took closer order behind leaders after 5 out - still going well in close 5th when fell 4 out(op 8/1 tchd 10/1)
2015-04-29,Punchestown (IRE),624096,5:30,Bibby Financial Services Ireland Punchestown Gold Cup,Flat,,Grade 1,,5yo+,,3m1f,Good To Yielding,8,9.0,F,,-,-,The Giant Bolster (GB),10,G,11-10,b,-,33/1,Tom Cannon,David Bridgwater,,156,–,–,Black Sam Bellamy (IRE),Divisa (GER),Lomitas,Simon Hunt Gary Lambton,Settled behind leader - 3rd before 6th - close 2nd at 11th where not fluent - pushed along after 5 out and soon no impression on leaders under pressure in 5th after 3 out - no impression in moderate 6th when fell heavily 2 out
2015-04-29,Punchestown (IRE),624095,4:55,Irish Daily Mirror Novice Hurdle,Hurdle,,Grade 1,,4yo+,,3m,Good To Yielding,10,5.0,7,,95,36,High Stratos (GB),6,G,11-10,,6:27.80,33/1,Robbie Power,Mrs John Harrington,,125,62,26,Montjeu (IRE),Hyabella GB,Shirley Heights,Basil Holian Mrs Bernadette Holian,Chased leaders early - slight mistake 4th - not fluent towards rear at 6th and 8th - weakened 3 out - completely tailed off(op 40/1)
2015-04-29,Punchestown (IRE),624095,4:55,Irish Daily Mirror Novice Hurdle,Hurdle,,Grade 1,,4yo+,,3m,Good To Yielding,10,11.0,2,,0.5,0.5,Thistlecrack (GB),7,G,11-10,,6:8.90,8/1,Tom Scudamore,Colin Tizzard,€18050,148,156,121,Kayf Tara (GB),Ardstown GB,Ardross,John And Heather Snook,Held up in touch - 5th halfway - 6th before 5 out where slight mistake - closer in 4th approaching straight - short of room on inner before last - ridden in 2nd from last and kept on well towards finish to strongly press winner - held(op 15/2 tchd 7/1)
2015-04-29,Cheltenham,623125,8:15,Sporting Icons Evening With McCoy Ladies Open Hunters Chase,Chase,Class 5,,,5yo+,,2m5f,Good To Soft,11,6.0,6,,35.25,9,Tinelyra (IRE),9,G,11-4,h,5:31.05,25/1,Miss Ally Stirling,Fergal OBrien,,93,98,75,Mr Combustible (IRE),Ladyogan (IRE),Torus,M R Costello,Taken down early - led until 5th - mistake 4 out and soon faded(op 20/1)
2015-04-29,Cheltenham,623125,8:15,Sporting Icons Evening With McCoy Ladies Open Hunters Chase,Chase,Class 5,,,5yo+,,2m5f,Good To Soft,11,12.0,7,,35.5,0.2,Theophrastus (IRE),13,G,11-1,,5:31.14,100/1,Miss Amaryllis Goschen,J D Sole,,99,93,72,Overbury (IRE),Over The Glen (IRE),Over The River,Miss Abi Drury,Always towards rear - tailed off 4 out(op 80/1 tchd 66/1)
2015-04-29,Cheltenham,623125,8:15,Sporting Icons Evening With McCoy Ladies Open Hunters Chase,Chase,Class 5,,,5yo+,,2m5f,Good To Soft,11,7.0,8,,38.75,3.25,Archie Boy (IRE),13,G,11-1,,5:31.75,25/1,Mrs Claire Hardwick,Ryan Potter,,103,90,69,Basanta (IRE),Darial Mill (IRE),Salluceva,R D Potter,Held up - effort halfway - ridden and weakened 4 out(op 20/1)
2015-04-29,Cheltenham,623125,8:15,Sporting Icons Evening With McCoy Ladies Open Hunters Chase,Chase,Class 5,,,5yo+,,2m5f,Good To Soft,11,11.0,9,,67.75,29,Shanks A Bunch (GB),7,G,10-13,,5:37.55,80/1,Miss Jodie Hughes,Miss A Griffiths,,–,64,39,Overbury (IRE),Florida Fact GB,Factual I,Mrs R E Mansell,Soon behind - tailed off from 12th(tchd 66/1)
2015-04-29,Punchestown (IRE),624759,6:40,Guinness Handicap Chase,Chase,,Grade A,,5yo+,,2m4f,Good To Yielding,18,4.0,6,,26.75,8,Rathlin (GB),10,G,10-13,t,5:17.75,12/1,Ger Fox,M F Morris,€1000,145,136,117,Kayf Tara (GB),Princess Timon GB,Terimon,Gigginstown House Stud,Chased leaders - mistake in 3rd at 9th - ridden after 3 out and no impression on leaders before next - kept on one pace
2015-04-29,Cheltenham,623125,8:15,Sporting Icons Evening With McCoy Ladies Open Hunters Chase,Chase,Class 5,,,5yo+,,2m5f,Good To Soft,11,10.0,10,,82.75,15,Orang Outan (FR),13,G,10-11,,5:40.55,66/1,Miss Emily-Jane Harbour,Mrs R Hurley,,87,51,23,Baby Turk (GB),Ellapampa (FR),Pampabird,Mrs R Hurley,Mistake 3rd - prominent early - lost interest in rear 12th - soon tailed off
2015-04-29,Punchestown (IRE),624759,6:40,Guinness Handicap Chase,Chase,,Grade A,,5yo+,,2m4f,Good To Yielding,18,2.0,8,,34.25,3,Bright New Dawn (IRE),8,G,11-9,p,5:19.25,11/1,B J Cooper,Ms Sandra Hughes,,150,133,114,Presenting (GB),Shuil Dorcha (IRE),Bob Back,Gigginstown House Stud,Mid-division - closer in 5th before 4 out - ridden in 6th and no extra after next - kept on one pace
2015-04-29,Cheltenham,623125,8:15,Sporting Icons Evening With McCoy Ladies Open Hunters Chase,Chase,Class 5,,,5yo+,,2m5f,Good To Soft,11,4.0,4,,24.5,4.5,Rockiteer (IRE),12,G,11-7,p,5:28.90,11/2,Miss J C Williams,Henry Daly,169.4,122,111,89,Rudimentary (USA),Party Woman (IRE),Sexton Blake,Michael Oflynn John Nesbitt,Prominent - ridden after 4 out - 3rd and struggling before 2 out(op 9/2)
